epoch,step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_f1,val_loss
0,4,,0.41333335638046265,,61.09271240234375,,
0,8,,,,,0.4955158829689026,138.14056396484375
0,8,0.4158580005168915,,62.002662658691406,,,
1,9,,0.5541558265686035,,60.89694595336914,,
1,14,,0.4729166626930237,,60.41942596435547,,
1,17,,,,,0.401157408952713,138.78134155273438
1,17,0.5037223696708679,,61.04642105102539,,,
2,19,,0.6136363744735718,,60.53962707519531,,
2,24,,0.5340307354927063,,61.376365661621094,,
2,26,,,,,0.4492228925228119,138.33538818359375
2,26,0.5082553029060364,,61.53515625,,,
3,29,,0.457431435585022,,62.05978775024414,,
3,34,,0.5107951164245605,,60.08232879638672,,
3,35,,,,,0.48742425441741943,138.31857299804688
3,35,0.4991927742958069,,61.32048034667969,,,
4,39,,0.4544474482536316,,62.465797424316406,,
4,44,,0.5679587125778198,,60.4912223815918,,
4,44,,,,,0.44407761096954346,138.974853515625
4,44,0.5282925367355347,,62.046016693115234,,,
5,49,,0.41432857513427734,,62.773006439208984,,
5,53,,,,,0.45580777525901794,137.3797607421875
5,53,0.5014937520027161,,61.44187545776367,,,
6,54,,0.5206971764564514,,59.32820129394531,,
6,59,,0.48857033252716064,,62.044490814208984,,
6,62,,,,,0.5821603536605835,137.43991088867188
6,62,0.48554638028144836,,62.15529251098633,,,
7,64,,0.5103338956832886,,60.73165512084961,,
7,69,,0.5097810626029968,,60.55610275268555,,
7,71,,,,,0.47694146633148193,138.03729248046875
7,71,0.5011909008026123,,61.07753372192383,,,
8,74,,0.4372960925102234,,63.16893005371094,,
8,79,,0.5268816947937012,,61.29792022705078,,
8,80,,,,,0.491817831993103,138.8756103515625
8,80,0.4989127218723297,,61.27605056762695,,,
9,84,,0.4424242377281189,,60.21243667602539,,
9,89,,0.4534161686897278,,62.64498519897461,,
9,89,,,,,0.5302750468254089,137.67845153808594
9,89,0.4440152645111084,,62.91411209106445,,,
10,94,,0.6245636940002441,,59.53892135620117,,
10,98,,,,,0.4734232425689697,137.76271057128906
10,98,0.5151557326316833,,61.28505325317383,,,
11,99,,0.46584010124206543,,60.32490921020508,,
11,104,,0.5103338956832886,,61.21269989013672,,
11,107,,,,,0.4864516258239746,137.35353088378906
11,107,0.512859046459198,,61.290077209472656,,,
12,109,,0.4159555733203888,,61.49980163574219,,
12,114,,0.4818567633628845,,62.646888732910156,,
12,116,,,,,0.44365593791007996,138.55145263671875
12,116,0.5083876252174377,,61.5128288269043,,,
13,119,,0.46881288290023804,,61.36567687988281,,
13,124,,0.544513463973999,,60.55470275878906,,
13,125,,,,,0.5367408990859985,137.4051513671875
13,125,0.4948962926864624,,61.50239562988281,,,
14,129,,0.5204981565475464,,60.34843826293945,,
14,134,,0.4869801700115204,,61.28557586669922,,
14,134,,,,,0.49159038066864014,138.163818359375
14,134,0.5381919145584106,,61.345741271972656,,,
15,139,,0.47732871770858765,,62.50166320800781,,
15,143,,,,,0.44411954283714294,138.79977416992188
15,143,0.4633577764034271,,62.153419494628906,,,
16,144,,0.5113005638122559,,60.05412292480469,,
16,149,,0.4761904776096344,,61.14952087402344,,
16,152,,,,,0.546478271484375,137.52212524414062
16,152,0.4709210991859436,,61.5096435546875,,,
17,154,,0.4999306797981262,,61.30586242675781,,
17,159,,0.4161875247955322,,62.05421829223633,,
17,161,,,,,0.44881394505500793,138.86444091796875
17,161,0.4703606963157654,,61.46542739868164,,,
18,164,,0.5206971764564514,,61.171878814697266,,
18,169,,0.5454545617103577,,60.18427276611328,,
18,170,,,,,0.4675859212875366,138.45065307617188
18,170,0.49607980251312256,,61.76944351196289,,,
19,174,,0.49425286054611206,,61.05609893798828,,
19,179,,0.40235620737075806,,61.801368713378906,,
19,179,,,,,0.5525830984115601,138.1774139404297
19,179,0.4518848657608032,,61.36122512817383,,,
20,184,,0.5160295367240906,,60.57149124145508,,
20,188,,,,,0.47631579637527466,138.16334533691406
20,188,0.49892815947532654,,61.1829719543457,,,
21,189,,0.443109929561615,,61.448638916015625,,
21,194,,0.41239315271377563,,62.824642181396484,,
